ID,STOPID,ORDERNUMBER,CREATIONDATE
3194509,3456660,20585563,2020-04-07 20:23:30
3194510,3456661,20596034,2020-04-07 20:23:30
3194511,3456662,20601437,2020-04-07 20:23:30
3194512,3456663,20588690,2020-04-07 20:23:30
3194515,3456666,20547814,2020-04-07 20:23:30
3194516,3456667,20550485,2020-04-07 20:23:30
3194518,3456669,20550498,2020-04-07 20:23:30
3194521,3456672,20609513,2020-04-07 20:23:30
3194487,3456636,20569103,2020-04-07 20:23:28
3194496,3456646,20550480,2020-04-07 20:23:28
3194499,3456649,20581889,2020-04-07 20:23:28
3194488,3456637,20547815,2020-04-07 20:23:28
3194489,3456638,20635651,2020-04-07 20:23:28
3194490,3456639,20500140,2020-04-07 20:23:28
3194491,3456640,20500139,2020-04-07 20:23:28
3194492,3456641,20581920,2020-04-07 20:23:28
3194493,3456643,20550055,2020-04-07 20:23:28
3194494,3456644,20596016,2020-04-07 20:23:28
3194495,3456645,20550469,2020-04-07 20:23:28
3194497,3456647,20539918,2020-04-07 20:23:28
3194498,3456648,20625572,2020-04-07 20:23:28
3194500,3458673,20640580,2020-04-07 20:23:28
3194471,3456619,20600107,2020-04-07 20:23:27
3194472,3456620,20628957,2020-04-07 20:23:27
3194473,3456621,20539936,2020-04-07 20:23:27
3194482,3456631,20600501,2020-04-07 20:23:27
3194483,3456632,20586191,2020-04-07 20:23:27
3194478,3456626,20632398,2020-04-07 20:23:27
3194479,3456627,20636733,2020-04-07 20:23:27
3194481,3456630,20482526,2020-04-07 20:23:27
3194484,3456633,20569116,2020-04-07 20:23:27
3194485,3456634,20620954,2020-04-07 20:23:27
3194486,3456635,20614967,2020-04-07 20:23:27
3194474,3456622,20575627,2020-04-07 20:23:27
3194475,3456623,20606590,2020-04-07 20:23:27
3194476,3456624,20609407,2020-04-07 20:23:27
3194477,3456625,20619542,2020-04-07 20:23:27
3194480,3456629,20630984,2020-04-07 20:23:27
3194420,3456565,20609784,2020-04-07 20:23:09
3194421,3456566,20531970,2020-04-07 20:23:09
3194422,3456567,20642954,2020-04-07 20:23:09
3194423,3456568,20612803,2020-04-07 20:23:09
3194424,3456569,20428681,2020-04-07 20:23:09
3194425,3456570,20609821,2020-04-07 20:23:09
3194427,3456572,20427196,2020-04-07 20:23:09
3194429,3456574,20636529,2020-04-07 20:23:09
3194430,3456575,20650546,2020-04-07 20:23:09
3194433,3456578,20575211,2020-04-07 20:23:09
3194417,3456562,20646548,2020-04-07 20:23:09
3194418,3456563,20635161,2020-04-07 20:23:09
3194419,3456564,20596392,2020-04-07 20:23:09
3194426,3456571,20596645,2020-04-07 20:23:09
3194428,3456573,20636530,2020-04-07 20:23:09
3194431,3456576,20646770,2020-04-07 20:23:09
3194432,3456577,20646479,2020-04-07 20:23:09
3194237,3456380,20648667,2020-04-07 20:17:16
3194208,3456351,20550874,2020-04-07 20:17:15
3194209,3456352,20550892,2020-04-07 20:17:15
3194210,3456353,20199494,2020-04-07 20:17:15
3194214,3456357,20550865,2020-04-07 20:17:15
3194215,3456358,20550866,2020-04-07 20:17:15
3194207,3456350,20581249,2020-04-07 20:17:15
3194213,3456356,20550863,2020-04-07 20:17:15
3194218,3456361,20199490,2020-04-07 20:17:15
3194205,3456348,20199527,2020-04-07 20:17:15
3194212,3456355,20615864,2020-04-07 20:17:15
3194216,3456359,20557093,2020-04-07 20:17:15
3194217,3456360,20578380,2020-04-07 20:17:15
3194211,3456354,20550598,2020-04-07 20:17:15
3194206,3458558,20199486,2020-04-07 20:17:15
3194156,3456297,20623349,2020-04-07 20:17:09
3194157,3456298,20540504,2020-04-07 20:17:09
3194154,3456295,20639407,2020-04-07 20:17:09
3194155,3456296,20633152,2020-04-07 20:17:09
3194151,3456292,20540093,2020-04-07 20:17:09
3194152,3456293,20441014,2020-04-07 20:17:09
3194153,3456294,20441009,2020-04-07 20:17:09
3194158,3456299,20441007,2020-04-07 20:17:09
3193998,3456138,20441039,2020-04-07 20:13:25
3193977,3456116,20500314,2020-04-07 20:13:22
3193978,3456117,20467378,2020-04-07 20:13:22
3193979,3456118,20540246,2020-04-07 20:13:22
3193982,3456121,20540483,2020-04-07 20:13:22
3193983,3456122,20636455,2020-04-07 20:13:22
3193984,3456123,20642007,2020-04-07 20:13:22
3193985,3456124,20540475,2020-04-07 20:13:22
3193972,3458756,20483682,2020-04-07 20:13:22
3193971,3456110,20540472,2020-04-07 20:13:22
3193973,3456112,20441005,2020-04-07 20:13:22
3193974,3456113,20613470,2020-04-07 20:13:22
3193975,3456114,20441003,2020-04-07 20:13:22
3193976,3456115,20441002,2020-04-07 20:13:22
3193980,3456119,20540505,2020-04-07 20:13:22
3193981,3456120,20540294,2020-04-07 20:13:22
3193785,3458760,20499519,2020-04-07 20:07:09
3193786,3455922,20499525,2020-04-07 20:07:09
3193787,3455923,20608374,2020-04-07 20:07:09
3193788,3455924,20466885,2020-04-07 20:07:09
3193789,3455925,20636951,2020-04-07 20:07:09
3193790,3455926,20632150,2020-04-07 20:07:10
3193791,3455927,20623122,2020-04-07 20:07:10
3193792,3455928,20503955,2020-04-07 20:07:10
3193793,3455929,20592280,2020-04-07 20:07:10
3193794,3455930,20582419,2020-04-07 20:07:10
3193795,3455931,20585531,2020-04-07 20:07:10
3193796,3455933,20592264,2020-04-07 20:07:10
3193797,3455934,20516623,2020-04-07 20:07:10
3193798,3455935,20516624,2020-04-07 20:07:10
3193799,3455936,20591980,2020-04-07 20:07:10
3193800,3455937,20390418,2020-04-07 20:07:10
3193801,3455938,20540886,2020-04-07 20:07:10
3193802,3455939,20445544,2020-04-07 20:07:10
3193803,3455940,20499521,2020-04-07 20:07:10
3193804,3455942,20390405,2020-04-07 20:07:10
3193805,3455943,20540891,2020-04-07 20:07:10
3193806,3455944,20592179,2020-04-07 20:07:10
3193807,3455945,20593451,2020-04-07 20:07:10
3193808,3455946,20540892,2020-04-07 20:07:10
3193809,3455947,20516626,2020-04-07 20:07:10
3193810,3455948,20499516,2020-04-07 20:07:10
3193811,3455949,20602683,2020-04-07 20:07:10
3193812,3455950,20591209,2020-04-07 20:07:10
3193813,3455951,20600655,2020-04-07 20:07:10
3193814,3455952,20272621,2020-04-07 20:07:10
3193815,3455953,20611375,2020-04-07 20:07:10
3193816,3455954,20483729,2020-04-07 20:07:10
3193817,3455955,20516622,2020-04-07 20:07:10
3193818,3455956,20499538,2020-04-07 20:07:10
3193686,3455815,20549160,2020-04-07 20:06:36
3193688,3455817,20620345,2020-04-07 20:06:36
3193699,3459081,20540881,2020-04-07 20:06:36
3193687,3461422,20429028,2020-04-07 20:06:36
3193679,3455807,20360638,2020-04-07 20:06:36
3193680,3455808,20616165,2020-04-07 20:06:36
3193685,3455814,20620349,2020-04-07 20:06:36
3193690,3455820,20547067,2020-04-07 20:06:36
3193691,3455821,20645464,2020-04-07 20:06:36
3193692,3455822,20360644,2020-04-07 20:06:36
3193693,3455823,20430029,2020-04-07 20:06:36
3193695,3455825,20556565,2020-04-07 20:06:36
3193696,3455826,20549151,2020-04-07 20:06:36
3193698,3455828,20549146,2020-04-07 20:06:36
3193681,3455809,20620348,2020-04-07 20:06:36
3193682,3455810,20620750,2020-04-07 20:06:36
3193683,3455812,20429032,2020-04-07 20:06:36
3193684,3455813,20632770,2020-04-07 20:06:36
3193689,3455819,20634269,2020-04-07 20:06:36
3193694,3455824,20499540,2020-04-07 20:06:36
3193697,3455827,20549148,2020-04-07 20:06:36
3193611,3455732,20581606,2020-04-07 19:43:26
3193605,3455725,20562467,2020-04-07 19:43:26
3193606,3455726,20549741,2020-04-07 19:43:26
3193607,3455727,20547633,2020-04-07 19:43:26
3193608,3455728,20563793,2020-04-07 19:43:26
3193610,3455731,20438878,2020-04-07 19:43:26
3193609,3455729,20608649,2020-04-07 19:43:26
3193612,3455733,20500387,2020-04-07 19:43:26
3193613,3455734,20500388,2020-04-07 19:43:26
3193614,3455735,20500389,2020-04-07 19:43:26
3193590,3455709,20631075,2020-04-07 19:43:24
3193595,3455714,20596738,2020-04-07 19:43:24
3193598,3458615,20543237,2020-04-07 19:43:24
3193593,3455712,20581910,2020-04-07 19:43:24
3193601,3455721,20509488,2020-04-07 19:43:24
3193604,3455724,20607470,2020-04-07 19:43:24
3193591,3455710,20634565,2020-04-07 19:43:24
3193592,3455711,20629007,2020-04-07 19:43:24
3193594,3455713,20625565,2020-04-07 19:43:24
3193596,3455715,20569126,2020-04-07 19:43:24
3193597,3455716,20598835,2020-04-07 19:43:24
3193599,3455719,20611090,2020-04-07 19:43:24
3193600,3455720,20435746,2020-04-07 19:43:24
3193602,3455722,20606026,2020-04-07 19:43:24
3193603,3455723,20549951,2020-04-07 19:43:24
3193569,3458792,20428581,2020-04-07 19:43:20
3193563,3458793,20323561,2020-04-07 19:43:20
3193552,3455667,20550544,2020-04-07 19:43:20
3193564,3455680,20582370,2020-04-07 19:43:20
3193565,3455681,20611291,2020-04-07 19:43:20
3193566,3455682,20482494,2020-04-07 19:43:20
3193567,3455683,20581607,2020-04-07 19:43:20
3193572,3455689,20479523,2020-04-07 19:43:20
3193573,3455690,20586380,2020-04-07 19:43:20
3193574,3455691,20549743,2020-04-07 19:43:20
3193553,3455668,20569129,2020-04-07 19:43:20
3193554,3455669,20549707,2020-04-07 19:43:20
3193555,3455670,20549706,2020-04-07 19:43:20
3193556,3455671,20549705,2020-04-07 19:43:20
3193557,3455672,20581908,2020-04-07 19:43:20
3193558,3455673,20592911,2020-04-07 19:43:20
3193559,3455674,20547600,2020-04-07 19:43:20
3193560,3455675,20549721,2020-04-07 19:43:20
3193561,3455677,20594453,2020-04-07 19:43:20
3193562,3455678,20549731,2020-04-07 19:43:20
3193568,3455684,20549723,2020-04-07 19:43:20
3193570,3455687,20592900,2020-04-07 19:43:20
3193571,3455688,20549725,2020-04-07 19:43:20
3193401,3455497,20547382,2020-04-07 19:23:43
3193402,3455498,20547392,2020-04-07 19:23:43
3193389,3455484,20437083,2020-04-07 19:23:43
3193390,3455485,20516964,2020-04-07 19:23:43
3193391,3455487,20540455,2020-04-07 19:23:43
3193392,3455488,20437067,2020-04-07 19:23:43
3193393,3455489,20547929,2020-04-07 19:23:43
3193394,3455490,20547934,2020-04-07 19:23:43
3193395,3455491,20493652,2020-04-07 19:23:43
3193396,3455492,20547395,2020-04-07 19:23:43
3193397,3455493,20547385,2020-04-07 19:23:43
3193398,3455494,20437080,2020-04-07 19:23:43
3193399,3455495,20490985,2020-04-07 19:23:43
3193400,3455496,20547391,2020-04-07 19:23:43
3193406,3455503,20547921,2020-04-07 19:23:43
3193407,3455504,20547939,2020-04-07 19:23:43
3193408,3455505,20569263,2020-04-07 19:23:43
3193409,3455506,20547396,2020-04-07 19:23:43
3193410,3455507,20547400,2020-04-07 19:23:43
3193411,3455508,20593007,2020-04-07 19:23:43
3193412,3455509,20547399,2020-04-07 19:23:43
3193413,3455510,20416043,2020-04-07 19:23:43
3193403,3455500,20547393,2020-04-07 19:23:43
3193404,3455501,20547394,2020-04-07 19:23:43
3193405,3455502,20593009,2020-04-07 19:23:43
3193376,3455467,20271993,2020-04-07 18:30:57
3193377,3455468,20272321,2020-04-07 18:30:57
3193361,3455450,20272319,2020-04-07 18:30:57
3193362,3455451,20272440,2020-04-07 18:30:57
3193363,3455452,20578474,2020-04-07 18:30:57
3193364,3455453,20045116,2020-04-07 18:30:57
3193365,3455454,20588864,2020-04-07 18:30:57
3193366,3455455,20574141,2020-04-07 18:30:57
3193367,3455456,20045118,2020-04-07 18:30:57
3193378,3455469,20581491,2020-04-07 18:30:57
3193379,3455470,20315196,2020-04-07 18:30:57
3193368,3455457,20557543,2020-04-07 18:30:57
3193369,3455458,20045114,2020-04-07 18:30:57
3193370,3455459,20360327,2020-04-07 18:30:57
3193371,3455461,20181287,2020-04-07 18:30:57
3193373,3455463,20612153,2020-04-07 18:30:57
3193380,3455471,20045117,2020-04-07 18:30:57
3193382,3455473,20402301,2020-04-07 18:30:57
3193383,3455474,20404254,2020-04-07 18:30:57
3193384,3455475,20428750,2020-04-07 18:30:57
3193385,3455477,20272439,2020-04-07 18:30:57
3193386,3455478,20045119,2020-04-07 18:30:57
3193387,3455479,20045120,2020-04-07 18:30:57
3193388,3455480,20637264,2020-04-07 18:30:57
3193372,3455462,20621610,2020-04-07 18:30:57
3193374,3455464,20562688,2020-04-07 18:30:57
3193375,3455466,20489839,2020-04-07 18:30:57
3193381,3455472,20045112,2020-04-07 18:30:57
3193325,3455411,20539765,2020-04-07 18:30:49
3193329,3455415,20539783,2020-04-07 18:30:49
3193334,3455420,20539780,2020-04-07 18:30:49
3193335,3455421,20498938,2020-04-07 18:30:49
3193336,3455423,20539764,2020-04-07 18:30:49
3193339,3455426,20498939,2020-04-07 18:30:49
3193340,3455427,20539778,2020-04-07 18:30:49
3193341,3455428,20621901,2020-04-07 18:30:49
3193342,3455429,20608922,2020-04-07 18:30:49
3193343,3455430,20608864,2020-04-07 18:30:49
3193346,3455433,20608891,2020-04-07 18:30:49
3193337,3455424,20608881,2020-04-07 18:30:49
3193338,3455425,20610234,2020-04-07 18:30:49
3193344,3455431,20604449,2020-04-07 18:30:49
3193345,3455432,20516496,2020-04-07 18:30:49
3193326,3455412,20539766,2020-04-07 18:30:49
3193327,3455413,20516488,2020-04-07 18:30:49
3193328,3455414,20581448,2020-04-07 18:30:49
3193330,3455416,20539786,2020-04-07 18:30:49
3193331,3455417,20582602,2020-04-07 18:30:49
3193332,3455418,20592757,2020-04-07 18:30:49
3193333,3455419,20638326,2020-04-07 18:30:49
3193273,3455351,20466597,2020-04-07 18:16:22
3193274,3455352,20440824,2020-04-07 18:16:22
3193275,3455353,20593670,2020-04-07 18:16:22
3193277,3455355,20582257,2020-04-07 18:16:22
3193280,3455359,20505675,2020-04-07 18:16:22
3193282,3455361,20441290,2020-04-07 18:16:22
3193285,3455364,20581122,2020-04-07 18:16:23
3193288,3455368,20614310,2020-04-07 18:16:23
3193289,3455369,20593013,2020-04-07 18:16:23
3193294,3455374,20547913,2020-04-07 18:16:23
3193298,3455379,20547381,2020-04-07 18:16:23
3193299,3455380,20489577,2020-04-07 18:16:23
3193276,3455354,20550708,2020-04-07 18:16:22
3193278,3455357,20437082,2020-04-07 18:16:22
3193286,3455365,20592253,2020-04-07 18:16:23
3193287,3455367,20593008,2020-04-07 18:16:23
3193290,3455370,20593005,2020-04-07 18:16:23
3193291,3455371,20593004,2020-04-07 18:16:23
3193292,3455372,20569255,2020-04-07 18:16:23
3193293,3455373,20547383,2020-04-07 18:16:23
3193295,3455375,20498060,2020-04-07 18:16:23
3193296,3455376,20581121,2020-04-07 18:16:23
3193297,3455377,20581111,2020-04-07 18:16:23
3193279,3455358,20579394,2020-04-07 18:16:22
3193281,3455360,20593000,2020-04-07 18:16:22
3193283,3455362,20593011,2020-04-07 18:16:22
3193284,3455363,20525468,2020-04-07 18:16:23
3193175,3455211,20638434,2020-04-07 15:20:04
3193148,3455183,20581761,2020-04-07 15:05:51
3193155,3455190,20540139,2020-04-07 15:05:51
3193149,3455184,20609799,2020-04-07 15:05:51
3193150,3455185,20598422,2020-04-07 15:05:51
3193151,3455186,20560487,2020-04-07 15:05:51
3193152,3455187,20604966,2020-04-07 15:05:51
3193153,3455188,20605225,2020-04-07 15:05:51
3193154,3455189,20540138,2020-04-07 15:05:51
3193104,3455095,20565361,2020-04-07 13:47:27
3193107,3455098,20550565,2020-04-07 13:47:27
3193108,3455099,20547575,2020-04-07 13:47:27
3193105,3455096,20482226,2020-04-07 13:47:27
3193106,3455097,20621198,2020-04-07 13:47:27
3193109,3455100,20479751,2020-04-07 13:47:27
3193110,3455101,20482213,2020-04-07 13:47:27
3193111,3455102,20606688,2020-04-07 13:47:27
1979523,2080006,12691132,2018-09-14 14:47:30
1979524,2080007,12691128,2018-09-14 14:47:30
1979525,2080008,12704851,2018-09-14 14:47:30
1979528,2080011,12689813,2018-09-14 14:47:30
1979530,2080013,12668352,2018-09-14 14:47:30
1979526,2080009,12689812,2018-09-14 14:47:30
1979527,2080010,12701653,2018-09-14 14:47:30
1979531,2080014,12691127,2018-09-14 14:47:30
1979532,2080015,12716290,2018-09-14 14:47:30
1979529,2080012,12689811,2018-09-14 14:47:30
1979489,2079949,12726328,2018-09-14 13:01:16
1979490,2079950,12743749,2018-09-14 13:01:16
1979475,2079913,12689687,2018-09-14 11:42:32
1979478,2079916,12705557,2018-09-14 11:42:32
1979471,2079908,12727762,2018-09-14 11:42:32
1979472,2079909,12710347,2018-09-14 11:42:32
1979474,2079912,12642200,2018-09-14 11:42:32
1979470,2079907,12690198,2018-09-14 11:42:32
1979473,2079911,12684505,2018-09-14 11:42:32
1979476,2079914,12729191,2018-09-14 11:42:32
1979477,2079915,12729194,2018-09-14 11:42:32
1979469,2079906,12689673,2018-09-14 11:42:32
1979468,2079905,12690195,2018-09-14 11:42:32
1850396,1935140,12067927,2018-07-24 20:32:18
1850397,1935141,12059424,2018-07-24 20:32:18
1850395,1935139,12088524,2018-07-24 20:32:18
1850376,1935118,12036512,2018-07-24 20:24:00
1850365,1935106,12058884,2018-07-24 20:24:00
1850368,1935109,12036096,2018-07-24 20:24:00
1850369,1935110,12057587,2018-07-24 20:24:00
1850370,1935112,12051415,2018-07-24 20:24:00
1850371,1935113,12059049,2018-07-24 20:24:00
1850372,1935114,12077689,2018-07-24 20:24:00
1850374,1935116,12059050,2018-07-24 20:24:00
1850366,1935107,12068436,2018-07-24 20:24:00
1850367,1935108,12058861,2018-07-24 20:24:00
1850358,1935099,12057874,2018-07-24 20:24:00
1850359,1935100,12058762,2018-07-24 20:24:00
1850360,1935101,12058877,2018-07-24 20:24:00
1850361,1935102,11957625,2018-07-24 20:24:00
1850362,1935103,11965793,2018-07-24 20:24:00
1850363,1935104,12058757,2018-07-24 20:24:00
1850364,1935105,11974848,2018-07-24 20:24:00
1850373,1935115,12029083,2018-07-24 20:24:00
1850375,1935117,12058881,2018-07-24 20:24:00
1850178,1934914,12094774,2018-07-24 20:13:49
1850180,1934916,12069393,2018-07-24 20:13:49
1850181,1934917,12081823,2018-07-24 20:13:49
1850183,1934919,12071510,2018-07-24 20:13:49
1850177,1934913,12031164,2018-07-24 20:13:49
1850179,1934915,11968700,2018-07-24 20:13:49
1850182,1934918,12032115,2018-07-24 20:13:49
1850184,1934920,12065800,2018-07-24 20:13:49
1850185,1934921,11936445,2018-07-24 20:13:49
1850174,1934910,11951082,2018-07-24 20:13:49
1850175,1934911,12091969,2018-07-24 20:13:49
1850176,1934912,12077492,2018-07-24 20:13:49
1850086,1934818,12057665,2018-07-24 19:49:03
1850087,1934819,12053000,2018-07-24 19:49:03
1850091,1934823,12040620,2018-07-24 19:49:03
1850096,1934829,12097859,2018-07-24 19:49:03
1850088,1934820,12095396,2018-07-24 19:49:03
1850089,1934821,12006616,2018-07-24 19:49:03
1850090,1934822,12006615,2018-07-24 19:49:03
1850092,1934824,12097473,2018-07-24 19:49:03
1850093,1934826,12057674,2018-07-24 19:49:03
1850094,1934827,12006619,2018-07-24 19:49:03
1850095,1934828,12080227,2018-07-24 19:49:03
1560928,1611996,10814211,2018-04-11 21:13:51
1560929,1611997,10788670,2018-04-11 21:13:51
1560933,1612001,10812498,2018-04-11 21:13:51
1560935,1612003,10197605,2018-04-11 21:13:51
1560941,1612010,10752008,2018-04-11 21:13:51
1560945,1612014,10819763,2018-04-11 21:13:51
1560930,1611998,10757350,2018-04-11 21:13:51
1560931,1611999,10813070,2018-04-11 21:13:51
1560932,1612000,10802838,2018-04-11 21:13:51
1560940,1612009,10807187,2018-04-11 21:13:51
1560942,1612011,10733371,2018-04-11 21:13:51
1560943,1612012,10752867,2018-04-11 21:13:51
1560944,1612013,10787378,2018-04-11 21:13:51
1560938,1612006,10821028,2018-04-11 21:13:51
1560934,1612002,10817355,2018-04-11 21:13:51
1560936,1612004,10746420,2018-04-11 21:13:51
1560939,1612008,10200224,2018-04-11 21:13:51
1560937,1612005,10737482,2018-04-11 21:13:51
1560893,1611959,10802319,2018-04-11 21:13:47
1560898,1611964,10807185,2018-04-11 21:13:47
1560899,1611965,10817368,2018-04-11 21:13:47
1560900,1611966,10715247,2018-04-11 21:13:47
1560902,1611968,10798248,2018-04-11 21:13:47
1560903,1611969,10753579,2018-04-11 21:13:47
1560904,1611970,10807094,2018-04-11 21:13:47
1560905,1611971,10786120,2018-04-11 21:13:47
1560906,1611973,10698325,2018-04-11 21:13:47
1560907,1611974,10750385,2018-04-11 21:13:47
1560908,1611975,10754557,2018-04-11 21:13:47
1560909,1611976,10819981,2018-04-11 21:13:47
1560910,1611977,10804510,2018-04-11 21:13:47
1560895,1611961,10749234,2018-04-11 21:13:47
1560896,1611962,10714253,2018-04-11 21:13:47
1560897,1611963,10736700,2018-04-11 21:13:47
1560901,1611967,10804896,2018-04-11 21:13:47
1560911,1611978,10749235,2018-04-11 21:13:47
1560894,1611960,10808209,2018-04-11 21:13:47
1560873,1611937,10752338,2018-04-11 21:13:43
1560874,1611938,10812507,2018-04-11 21:13:43
1560865,1611929,10817363,2018-04-11 21:13:43
1560866,1611930,10789062,2018-04-11 21:13:43
1560869,1611933,10732118,2018-04-11 21:13:43
1560861,1611925,10754745,2018-04-11 21:13:43
1560863,1611927,10713663,2018-04-11 21:13:43
1560870,1611934,10802832,2018-04-11 21:13:43
1560871,1611935,10754158,2018-04-11 21:13:43
1560872,1611936,10814788,2018-04-11 21:13:43
1560875,1611939,10814226,2018-04-11 21:13:43
1560859,1611923,10817348,2018-04-11 21:13:43
1560860,1611924,10814797,2018-04-11 21:13:43
1560867,1611931,10786992,2018-04-11 21:13:43
1560868,1611932,10815682,2018-04-11 21:13:43
1560877,1611941,10757351,2018-04-11 21:13:43
1560862,1611926,10820859,2018-04-11 21:13:43
1560864,1611928,10751221,2018-04-11 21:13:43
1560876,1611940,10798343,2018-04-11 21:13:43
1560844,1611907,10817546,2018-04-11 21:13:41
1560852,1611915,10783602,2018-04-11 21:13:41
1560857,1611920,10804434,2018-04-11 21:13:41
1560858,1611921,10805216,2018-04-11 21:13:41
1560853,1611916,10816162,2018-04-11 21:13:41
1560854,1611917,10798820,2018-04-11 21:13:41
1560856,1611919,10808840,2018-04-11 21:13:41
1560845,1611908,10821632,2018-04-11 21:13:41
1560846,1611909,10816167,2018-04-11 21:13:41
1560847,1611910,10806328,2018-04-11 21:13:41
1560848,1611911,10801817,2018-04-11 21:13:41
1560849,1611912,10803821,2018-04-11 21:13:41
1560850,1611913,10803822,2018-04-11 21:13:41
1560851,1611914,10817455,2018-04-11 21:13:41
1560855,1616921,10813020,2018-04-11 21:13:41
1444143,1483617,10428808,2018-03-12 22:08:47
1444130,1483603,10445373,2018-03-12 22:08:47
1444137,1483611,10353689,2018-03-12 22:08:47
1444140,1483614,10441182,2018-03-12 22:08:47
1444146,1483620,10442389,2018-03-12 22:08:47
1444147,1483622,10444260,2018-03-12 22:08:47
1444149,1483624,10427997,2018-03-12 22:08:47
1444153,1483628,10398594,2018-03-12 22:08:47
1444150,1483625,10442374,2018-03-12 22:08:47
1444139,1483613,10344433,2018-03-12 22:08:47
1444141,1483615,10432217,2018-03-12 22:08:47
1444142,1483616,10446766,2018-03-12 22:08:47
1444144,1483618,10466145,2018-03-12 22:08:47
1444154,1483630,10409020,2018-03-12 22:08:47
1444131,1483604,10359388,2018-03-12 22:08:47
1444132,1483605,10359298,2018-03-12 22:08:47
1444138,1483612,10359389,2018-03-12 22:08:47
1444129,1483602,10445372,2018-03-12 22:08:47
1444133,1483606,10442373,2018-03-12 22:08:47
1444134,1483607,10408057,2018-03-12 22:08:47
1444135,1483608,10352636,2018-03-12 22:08:47
1444145,1483619,10353691,2018-03-12 22:08:47
1444148,1483623,10360976,2018-03-12 22:08:47
1444151,1483626,10446046,2018-03-12 22:08:47
1444152,1483627,10195340,2018-03-12 22:08:47
1444136,1483609,10356422,2018-03-12 22:08:47
1443770,1483214,10465469,2018-03-12 21:30:34
1443771,1483215,10456697,2018-03-12 21:30:34
1443774,1483218,10457410,2018-03-12 21:30:34
1443776,1483220,10437833,2018-03-12 21:30:34
1443777,1483221,10459278,2018-03-12 21:30:34
1443778,1483222,10452528,2018-03-12 21:30:34
1443779,1483223,10468650,2018-03-12 21:30:34
1443780,1483224,10436500,2018-03-12 21:30:34
1443782,1483226,10440113,2018-03-12 21:30:34
1443773,1483217,10457409,2018-03-12 21:30:34
1443775,1483219,10413849,2018-03-12 21:30:34
1443781,1483225,10460262,2018-03-12 21:30:34
1443783,1483228,10439075,2018-03-12 21:30:34
1443772,1483216,10456698,2018-03-12 21:30:34
1443768,1483212,10455818,2018-03-12 21:30:34
1443769,1483213,10439073,2018-03-12 21:30:34
1443753,1483197,10439064,2018-03-12 21:30:31
1443755,1483199,10357291,2018-03-12 21:30:31
1443757,1483201,10439074,2018-03-12 21:30:31
1443759,1483203,10446858,2018-03-12 21:30:31
1443763,1483207,10407990,2018-03-12 21:30:31
1443764,1483208,10455510,2018-03-12 21:30:31
1443758,1483202,10360477,2018-03-12 21:30:31
1443750,1483194,10454293,2018-03-12 21:30:31
1443752,1483196,10468858,2018-03-12 21:30:31
1443756,1483200,10463922,2018-03-12 21:30:31
1443765,1483209,10439683,2018-03-12 21:30:31
1443766,1483210,10438134,2018-03-12 21:30:31
1443751,1483195,10440471,2018-03-12 21:30:31
1443754,1483198,10443549,2018-03-12 21:30:31
1443767,1486038,10460925,2018-03-12 21:30:31
1441789,1480943,10439770,2018-03-12 03:36:31
1441795,1480949,10428342,2018-03-12 03:36:31
1441790,1480944,10421407,2018-03-12 03:36:31
1441791,1480945,10425834,2018-03-12 03:36:31
1441792,1480946,10372001,2018-03-12 03:36:31
1441793,1480947,10428339,2018-03-12 03:36:31
1441794,1480948,10431425,2018-03-12 03:36:31
1441796,1480950,10421409,2018-03-12 03:36:31
1441797,1480951,10392741,2018-03-12 03:36:31
1441798,1480952,10410508,2018-03-12 03:36:31
1441799,1480953,10416507,2018-03-12 03:36:31
1441800,1480954,10439777,2018-03-12 03:36:31
1441801,1480955,10428343,2018-03-12 03:36:31
1441802,1480957,10415189,2018-03-12 03:36:31
1441803,1480958,10404378,2018-03-12 03:36:31
1441804,1480959,10377920,2018-03-12 03:36:31
1441788,1481993,10355611,2018-03-12 03:36:31
1441729,1480878,10424499,2018-03-12 03:35:21
1441730,1480879,10423293,2018-03-12 03:35:21
1441731,1480880,10426266,2018-03-12 03:35:21
1441732,1480882,10422830,2018-03-12 03:35:21
1441733,1480883,10422829,2018-03-12 03:35:21
1441734,1480884,10424500,2018-03-12 03:35:21
1441735,1480885,10407413,2018-03-12 03:35:21
1441736,1480887,10406123,2018-03-12 03:35:21
1441737,1480888,10431166,2018-03-12 03:35:21
1441738,1480889,10407414,2018-03-12 03:35:21
1441739,1480890,10401075,2018-03-12 03:35:21
1441740,1480891,10422833,2018-03-12 03:35:21
1441724,1480872,10424502,2018-03-12 03:35:21
1441725,1480873,10424503,2018-03-12 03:35:21
1441726,1480875,10431168,2018-03-12 03:35:21
1441727,1480876,10406124,2018-03-12 03:35:21
1441728,1480877,10424498,2018-03-12 03:35:21
1441744,1480896,10431177,2018-03-12 03:35:21
1441745,1480897,10431175,2018-03-12 03:35:21
1441746,1480898,10431174,2018-03-12 03:35:21
1441747,1480899,10422832,2018-03-12 03:35:21
1441748,1480900,10373744,2018-03-12 03:35:21
1441749,1480901,10399785,2018-03-12 03:35:21
1441741,1480892,10445269,2018-03-12 03:35:21
1441742,1480893,10398638,2018-03-12 03:35:21
1441743,1480894,10425676,2018-03-12 03:35:21
1441712,1480858,10447479,2018-03-12 03:35:17
1441713,1480860,10402988,2018-03-12 03:35:17
1441714,1480861,10430253,2018-03-12 03:35:17
